,"Williams has six assists in 25 minutes since being activated, and did not committ a turnover in 12 minutes of action against Sacramento. He's more poised and controlled than when the season started. Charlie Ward returns from the IL Sunday, though, so even if Williams can avoid heading back to the IL (Lavor Postell is the better choice), his playing time isn't going to improve."
,"Trenton Hassell received another start in place of Robinson, who is day-to-day."
,"According to a police report, Strickland refused to provide information about the accident when questioned by police. The report did not state who was driving his car at the time."
,"Thomas' eye has been swollen shut for two days. He's day-to-day."
,"For now, it appears that coach Nate McMillan prefers both Jerome James and Vitaly Potapenko to Campbell.  Throw in starting center Predrag Drobnjak and that makes Campbell a fourth-stringer."
,"Adonal Foyle has been outplaying Dampier for a few games now and might be close to taking over the starting job.  Bench Dampier if you haven't done so already."
,"Murphy shot just 1-for-8, but it doesn't look like there is any reason to be worried about him."
,"Jamison has been struggling lately, averaging 17 points over his last six games, well below his season average of 22.  That includes tonight's nine point effort as well as games where he was held to six and zero points."
,""
,"He was previously listed as day-to-day."
,"He was 0-for-3 with two points and one board, so his ankle is probably still bothering him."
,"He also hit one of his five treys at the end of regulation to send it to overtime, and hit 11-of-20 shots tonight. He remains hot as he scored 29 in his previous game."
,"A huge crowd was on hand for Asian-American Night, but Ming only took two shots in his first trip to the city of Boston. It seems like he is having more quiet nights lately, and he may not be able to stay on the pace he set in the first half of the year. However, he should be fine over the long haul, with the occasional off night."
,"Person has been improving steadily since returning on February 13, and should be an effective three-point and scoring threat as long as he stays healthy.  He shot well tonight, hitting 9-of-17 overall and 6-of-10 from behind the arc."
,"He had averaged 17 points in his first two games after being traded from the Magic and should be considered day-to-day."
,"Marbury had been in the zone for a long time and was due to have an off night.  Don't expect to see another game like this from him anytime soon.  Despite the scoring and shooting woes, he still picked up nine assists."
,"Jalen did not shoot well from the floor, not making his first shot until the second half.  While he was just 4-of-16 from the field, he hit 11-of-12 free throws.  The 14 boards were a season high and the 11 assists were his second highest total this year.  Jalen has really developed into a fantasy stud, consistently producing in several categories."
,"He was in foul trouble from the outset, but looked good when he was on the floor, going 6-of-10.  It looks like he may be the permanent starter at power forward for the Bulls now, so it may be time to pick him up.  It appears the Bulls are going to see what their young guys can do the rest of the way and it didn't hurt that they beat the Suns tonight."
,"Despite coming off the bench and having a bad back, Marshall made the most of his time on the floor by collecting two blocks, two steals and two assists as well.  He also played twice as many minutes as starter Eddy Curry, due to Curry's foul trouble.  Marshall wore his hair in a huge, vintage Dr. J style afro, but said after the game that it was the last time we'd see it.  He just did it to ''get out of a funk.''  Apparently it worked."
,"If you were wondering if Sam Cassell and The Glove could function together, you have your answer.  Cassell finished with 18 points and seven assists as the two now make up the starting backcourt tandem for the Bucks."
,"Rasho has quietly become a legitimate fantasy center, averaging 17 points and 11 boards a game over his past three.  His block numbers have been very solid as well, although he only had one tonight."
,"Wally has been hot lately, averaging 21.5 points a game over his last nine.  He shot 6-of-12 from the floor tonight and hit all 12 of his free throw attempts."
,"KG collected his league-leading 47th double-double and shot 11-of-19 from the floor.  If Kobe and T-Mac were not going crazy, Garnett would be the talk of the league."
,"This makes two straight games Baker has sat out since the Celtics acquired Mark Blount and Mark Bryant. Baker wasn't on stable ground before the trade deadline, and with two more big men to compete with and the strong play of Tony Battie, his playing time might be gone."
,"While he shot just 7-of-20 from the floor, it looks like he is almost fully recovered from his knee injury."
,"He only grabbed a steal and three boards, but he appears to be the second-string backup to Battie as Vin Baker did not play for his second consecutive game."
,"Bremer has been struggling the last couple weeks, shooting a measley 33% from the floor and averaging just 8.5 points a game over his last seven.  Luckily for Bremer, Tony Delk hasn't been much better."
,"Francis missed his last game with a sore back.  He also added nine rebounds, nine assists and hit two clutch freebies and a break-away dunk in the final 20 seconds to seal the win for the Rockets at the end of overtime."
,"Medical experts said Monday it's unlikely MacCulloch will be able to continue playing with the genetic disorder.  ``It's a progressive disease, and at this time there is no treatment,'' said Dr. Carlos Garcia, a professor of clinical neurology at Tulane. ``Sometimes surgery can help, but I don't believe you can play basketball once you have these types of problems in your feet and your hands.'' MacCulloch likely will remain on Philadelphia's injured list for the rest of the season."
,"He said his elbow started bothering him during Saturday's game against San Antonio and he missed the second half. ''I don't know what happened,'' Artest said Monday. ''It's not bending. I can't shoot.''  Artest might have bone chips causing a problem in the elbow, and if that's the case, he'll probably need surgery."
,"Butler will miss Tuesday's game at San Antonio and likely will sit out Wednesday's game at New Orleans.  Rasual Butler will continue to help fill in for him."
,"Robinson will have to head back to court on March 24."
,"''He's injured. It's obvious,'' the coach said. ''He's not getting the lift and doesn't have the quickness he's had.'' Houston won't be coming out of the lineup, but he has taken 12 and 16 shots the past two games, low numbers for him. And since it's well-documunted that he doesn't offer much to fantasy teams outside of scoring, it may be beneficial to go another route for now."
,"Mark Madsen's play in relief of Walker has been solid, which should ease the decision to be without Samaki for a few more games."
,"''I can't wait until this team is my team, so I can stop some of the stuff that goes on,'' Chandler said. Chandler is finally starting to look and feel like the real deal, and someone the Bulls can build around."
,"That look could be extended depending upon how much time Caron Butler misses with his illness. Lampley is an unproven but promising physical presence fresh off the IL. Riley likes him, and wants to see what he has."
,"Butler was admitted to the hospital on Saturday to replace fluids. No word was available on his condition. Butler doesn't get as much ink as fellow rookies Yao Ming and Amare Stoudemire, but he's a close third to those players in the Rookie of the Year race, if not better. Butler is among the top 10 rookies in points per game (1st), rebounds per game (7th), assists per game (5th), and steals per game (2nd), something neither Yao nor Amare can claim."
,"He will wear a sleeve over his right knee, but is happy to be done with the cumbersome brace. While wearing the brace during February, Walker was below his season averages in both points and rebounds."
,"Barry will continue to start at point guard, with Kevin Ollie backing up."
,"Arenas and the Warriors play in Denver tonight. A large cheering section is expected."
,"Outside of a 23-point game against Memphis, Artest has combined to hit 17-of-67 shots (25 percent) in the other six games and has not been the defensive force he was earlier in the season. Then on Saturday, Artest changed into his street clothes at halftime after going scoreless and reboundless in the first half. He was unavailable for comment afterward, but was said to have a sore right elbow. Consider him day-to-day, but avoid using him until he gets things together."
,"Even so, Eddy Curry may get the start and the bulk of the playing time over Marshall."
,"Juan Dixon, who scored 16 Sunday, will be counted on to replace Hughes' production."
,""They're both playoff-contending teams and would be good situations. Both situations are very appealing to me,'' Whitney said. Orlando had tried to trade for Whitney before the season. Once the Nuggets release Whitney, he would have to clear waivers. He likely won't be waived, though, until he has strong assurances that another team would sign him to a prorated minimum deal for the remainder of the season."
,"It didn't take long for Allen to get comfortable with his new team.  He also had four threes and three steals in the game."
,"Campbell played just 10 minutes in the game.  He won't be an option in fantasy leagues unless he gets into the 25-30 range."
,"He had missed 10 games with the injury.  With Webber back, Keon Clark had only one point and three rebounds in 28 minutes."
,"Glover has kept the starting job at shooting guard even though Ira Newble is back healthy, but he might not hold on to it for much longer.  Glover, who is in the lineup for offense, has averaged four points and shot 6-for-28 over the last four games."
,"Mohammed felt discomfort during last night's game.  He will be examined on Monday to determine whether his right foot is broken again."
,""
,"''He's feeling better, and we're optimistic he will be released Monday,'' Heat spokesman Rob Wilson said.  The Heat next play on Tuesday.  Butler's status for the game is uncertain."
,"The diagnosis doesn't help clarify when MacCulloch will return to action.  ``There is no definite ruling on his career or on this season,'' Sixers GM Billy King said.  MacCulloch is scheduled to see a specialist tomorrow."
,"It's the third time in eight days that he's established a new season high for points in a game.  Szczerbiak also had eight assists, six rebounds, three treys and two steals today."
,"Coincidentally, McGrady's first triple-double came exactly one year ago today."
,"Sasser missed two games with neck and back spasms."
,"It was just Kidd's third triple-double of the season.  He's one away from 50 for his career."
,"The Mavs went small most of the game, so both LaFrentz and Shawn Bradley (no points in 17 minutes) spent a lot of time on the bench."
,"Stackhouse was clearly less than 100 percent in the previous two games, but he looked better today.  To go along with the 30 points, he had seven rebounds, six assists and no turnovers."
,"Thomas is day-to-day."
,"''It felt real good today,'' said Webber, who has missed the past 10 games with a sprained ankle. ''There (are) still a lot of things I'm not able to do. But as far as being able to move and things like that, it felt good. We'll see what happens in the morning, and we'll kind of take it from there.''"
,"O'Neal believes he may have to play through the problems for the rest of the season, but he's willing to do that.  Expect him to start tonight against Seattle."
,""
,""
,"Rebraca, who has been on the injured list since Jan. 6 because of an irregular heartbeat, has not worked out much with the team. Pistons president Joe Dumars said that a decision regarding Rebraca's playing condition for the rest of the season would made soon."
,"Wallace finished with two points, 14 rebounds and four blocked shots."
,"Whitney is likely to be waived by the Nuggets this week, allowing him to catch on with a playoff contender.  The move would have to be made by Saturday, or Whitney would be ineligible to go to the playoffs with a new team."
,"Mutombo should return in mid-March."
,"Ward will have to sit out four more games before he can be activated."
,"An MRI will be performed on Monday.  Bender, who tore the calf in December, was activated from the injured list last week but played in just one game."
,"Gasol had an awful night, finishing with six points and three boards.  Expect him to bounce back next time out."
,"O'Neal started the game wearing a mask to protect the injury he suffered in Thursday's loss at New Jersey, but he discarded it after just a few minutes and a few missed shots. ''I couldn't breathe in it,'' he said. ''Hopefully I can get a new mask. That and a good night's sleep in my own bed should help.'' He finished with 12 points on 4-of-15 shooting before leaving the game with 9:28 left."
,"X-rays were negative, but his eye was swollen shut yesterday."
,"Francis thinks he'll be ready to play.  He wanted to start last night, but sitting out was the smart thing for him to do."
,"Consider Taylor day-to-day."
,"Maggette is day-to-day."
,"Richardson, who had missed Wednesday's game with a cold, got the start against the Hawks because Corey Maggette was out."
,"That line looks pretty familiar.  Payton played 41 minutes, which is exactly what he averaged for the Sonics."
,"Cassell remains in the starting lineup, so Michael Redd will continue to come off the bench for now.  Redd had 17 points in 27 minutes against Portland."
,"Since the Bucks weren't able to trade Sam Cassell, it's unlikely that Mason is going to have any fantasy value over the rest of the season."
,"Wells had been struggling to score earlier this month, but he's found his game now."
,"Massenburg had two points."
,"Camby sat out Wednesday's game to rest his sprained right ankle."
,"Whitney just might get his wish to be waived.  Junior Harrington got the start over Williams against Utah and had 16 points and three assists in 39 minutes.  Williams had 13 points and six assists in 29 minutes."
,"Robinson had nine points, five rebounds and two blocks."
,"Duncan also had 10 rebounds and five blocks."
,"Artest failed to score in 13 minutes before departing."
,"It's his first missed contest of the season.  Francis had been bothered by the back condition in Houston's three previous games. He'll be re-evaluated prior to Monday's game.  Moochie Norris started in Francis' place tonight and had nine points and nine assists in 40 minutes."
,"Posey had eight points, eight rebounds and five assists in 21 minutes before departing."
,"Anderson had three assists and committed three fouls."
,"Allen has had some good games this season, but he's not an option in fantasy leagues.  Before tonight, he was averaging just 9.0 points and 4.6 rebounds per game this month."
,"Curry has made a lot of progress over the last few games.  If you have an open bench spot, consider picking him up."
,"No consistency from Williams.  Things will have to get better over the final two months of the season, but Williams isn't a quality fantasy point guard right now."
,"Jones missed four games with a strained left groin."
,"Trenton Hassell started in Robinson's place, but he played just 17 minutes due to foul trouble."
,"Butler left Miami's practice Friday after feeling ill.  Consider him day-to-day."
,"The Heat are going with Mike James as Travis Best's backup."
,"Lampley had missed the last 15 games with a lower lumbar strain.  He shouldn't get much playing time."
,"Knight will battle Earl Watson for minutes backing up Jason Williams."
,"Humphrey was acquired from the Magic in Tuesday's trade."
,"Robinson is expected to play tonight.  His return will take minutes away from Malik Rose and Kevin Willis."
,"Wilks has averaged 2.5 points and 2.6 assists in six games with Minnesota.  He will fall to third on the depth chart at point guard once Rod Strickland returns."
,"Yeah, just like Kobe Bryant's knee tendinitis is bothering him. McGrady scored 52 last night. The NBA should give all of its players tendinitis. McGrady did wear bands on both knees last night, and said after the game that his ''knees have been on fire lately.'' With similarly-skilled players like McGrady, Bryant, and Vince Carter having the same knee problems, the injury is becoming known as ''Jumper's Knee.'' Even though it's not good for business, you have to wonder if some superstars should go easy on the high-flying act to preserve their longevity."
,"Francis' back is really hurting him. If he's out for any length of time, the Rockets' chances of beating out the Lakers for the eighth playoff spot become almost nil."
,"Thomas has had the team go without a point guard for lengthy stretches of the fourth quarter over the last three games (all losses). Jamaal Tinsley could play less often and backup point guard Erick Strickland might not play at all in some games to get Ron Artest, Al Harrington and Bender on the court more often. Thomas explains it: ''Do I take those guys off the floor to play a traditional point guard when they rebound better, shoot better, defend better?'' Okay, but a fourth-straight loss tonight in San Antonio might spell the end of that strategy."
,"Houston played 40 minutes, scoring 17 points with three each of rebounds, assists, and steals."
,"This just makes it official."
,"The trio took their physicals Thursday before flying back to Milwaukee to attend to personal business."
,""
